Time (s),Frequency (Hz),Flux (mJy),UB Error,LB Error
132702.6258329103,1.20899718108e+18,2.248054744962183e-08,6.542124584681243e-09,5.405086307185507e-09
862448.0218437335,1.20899718108e+18,6.120403646626273e-06,1.7415220410442179e-06,1.4886411477999666e-06
5605138.449322999,1.20899718108e+18,3.9421561373697244e-05,1.3130279075346577e-05,1.0061505155360929e-05
36428371.61237245,1.20899718108e+18,4.040524968600856e-06,1.0259708865888737e-06,1.1983204556958723e-06
236751735.9877853,1.20899718108e+18,1.2858713308565945e-07,3.264925696371805e-08,4.143143916059562e-08
972378.9615583112,1.20899718108e+18,9.047158366532555e-06,1.095182328580256e-06,1.095182328580256e-06
4952591.4360035155,1.08e+18,3.963171837015151e-05,4.905335390106711e-10,4.90522319662564e-10
5673260.676087628,372000000000000.0,0.4045431770282675,0.0008733871732379386,0.0008731422524405138
239553.6888834221,455000000000000.0,0.0031002995574569963,8.428381619874457e-06,8.419390957351623e-06
1095186.7180783383,455000000000000.0,0.07320799997929642,0.00019879966489977678,0.00019840087493334688
5006952.525113929,455000000000000.0,0.30241519354069485,0.0008225790068002091,0.0008204139400471957
22890684.460393015,455000000000000.0,0.057830260452638574,0.00015695454566822835,0.00015720765375171991
104651169.03686948,455000000000000.0,0.0038978750945906997,1.0558503699705309e-05,1.0595169345737272e-05
10832913.981649153,5000000000.0,2179.52463857537,349.8002506355531,349.8002506355531
9893012.22800605,7000000000.0,1879.9867382508648,215.73618307796804,215.73618307796804
