Time (s),Frequency (Hz),Flux (mJy),UB Error,LB Error
13643.211688188247,3000000000.0,228.02540188741713,26.826517869107896,26.826517869107896
48648.71648261717,3000000000.0,517.9585014779169,60.93629429151963,60.93629429151963
173470.70979299277,3000000000.0,1608.4676528829182,189.23148857446094,189.23148857446094
618558.7068229633,3000000000.0,5960.200272100165,701.2000320117841,701.2000320117841
2205645.404017089,3000000000.0,13391.595926683776,1575.481873727503,1575.481873727503
7864850.328028902,3000000000.0,6664.432932184534,784.0509331981804,784.0509331981804
28044340.477231562,3000000000.0,207.0553230305421,24.35944976829907,24.35944976829907
100000000.0,3000000000.0,15.639745481786877,1.8399700566808088,1.8399700566808088
8711.057190864327,3000000000.0,177.49519949375525,56.05111562960692,56.05111562960692
366473.4519828332,3000000000.0,3280.5755690585975,1035.971232334294,1035.971232334294
2376995.4259258,3000000000.0,19869.49202899445,6274.576430208773,6274.576430208773
15417507.66474854,3000000000.0,1027.965660514387,324.62073489928014,324.62073489928014
100000000.0,3000000000.0,13.092316018449946,4.1344155847736666,4.1344155847736666
13427.765143257806,3000000000.0,275.91515603242993,73.5773749419813,73.5773749419813
100000000.0,3000000000.0,22.44378156729995,5.985008417946652,5.985008417946652
10844.987092234755,3000000000.0,248.12417087110617,30.47881839316281,30.44005695266326
227415.13239445596,3000000000.0,1979.1444659941058,243.5230460683621,243.02376621238366
4768806.2698588995,3000000000.0,14372.714782179879,1769.4981415315528,1767.2673522437894
100000000.0,3000000000.0,13.094871335518032,1.6107240340940854,1.609450991972512
7524.912376330134,3400000000.0,178.05256528549185,26.630112967217933,26.582500990930896
100000000.0,3400000000.0,15.84118300956384,2.422875151536304,2.429909633122367
9542.887060512578,3500000000.0,193.18523562578923,42.26651098886136,38.3823266373207
44640.921746369684,3500000000.0,487.53411221232466,99.86820686929981,107.52239217306519
208826.93903101247,3500000000.0,2134.9086380811955,410.80145270454733,491.2008928073549
976877.016850768,3500000000.0,6200.1404664584925,1129.1400319849079,1289.970187515388
4569758.62635011,3500000000.0,11141.135373820627,2320.630499876173,2183.710929448231
21376993.76982208,3500000000.0,325.53794405229394,73.08259484948616,66.25841545346223
100000000.0,3500000000.0,14.072420773777793,2.9373387364346035,2.8563263800177334
8634.75409040767,5000000000.0,250.46782288710426,40.19853947570808,40.19853947570808
929233.775236764,5000000000.0,9389.13840355217,1506.8987561256565,1506.8987561256565
100000000.0,5000000000.0,12.294188328866428,1.9731413367316484,1.9731413367316484
121147.51740700979,5500000000.0,1341.1448898615968,214.58318237785548,214.58318237785548
1136430.844339929,5500000000.0,9830.63420453501,1572.9014727256017,1572.9014727256017
10660351.046470886,5500000000.0,2373.389566193376,379.7423305909402,379.7423305909402
100000000.0,5500000000.0,11.665424894059406,1.866467983049505,1.866467983049505
7567.740023573664,5500000000.0,254.777306555312,41.41955426126701,41.52694686091991
81138.06627714273,5500000000.0,1104.1441331256385,178.16375211884494,178.3290428816246
265676.95047061075,5500000000.0,3205.317860828021,516.4375625574008,522.4126153235464
869927.5845479143,5500000000.0,7163.215734105555,1154.467428547554,1163.4104543317646
2848474.4386626105,5500000000.0,16686.09035899322,2747.4269764757905,2634.1067943796556
9326990.857441183,5500000000.0,3895.1643612053267,627.9659040254709,616.0141733838461
30540122.55614113,5500000000.0,99.07235313807801,15.98724011667433,15.757549827172335
100000000.0,5500000000.0,12.925548985271147,2.080607823060815,2.1095325852581017
10944.593396999451,5500000000.0,364.669489071121,99.37064331461572,99.72205826157985
107003.92881800036,5500000000.0,1217.5712006400531,331.7905710778521,330.5581814885329
334579.84052341187,5500000000.0,3348.6374922867753,920.2368681606114,912.5593422939492
1046164.1074420123,5500000000.0,5453.352611804944,1491.2590350659143,1492.4281142945092
3271145.4999434086,5500000000.0,6440.0930538314515,1762.478534270684,1759.6727324129722
10228216.400927447,5500000000.0,2552.9873585962814,698.1817072041092,699.6974385590902
31981582.826569807,5500000000.0,109.091097014513,30.035651113608523,29.937999630322757
100000000.0,5500000000.0,16.412904406157722,4.438039669600202,4.491253482343817
9929.24428173336,6000000000.0,275.2467710957675,74.64319216156406,74.64319216156406
214426.00962574783,6000000000.0,2444.0927698273013,662.8048189362173,662.8048189362173
996455.9338843516,6000000000.0,14092.947272310887,3821.8162094402405,3821.8162094402405
4630615.6137791,6000000000.0,16093.917952457177,4364.452326090082,4364.452326090082
21518865.2437323,6000000000.0,305.6309617816373,82.88297268654571,82.88297268654571
100000000.0,6000000000.0,14.784524583923819,4.009362599030188,4.009362599030188
12141.14320477281,6000000000.0,264.4660548619091,57.83309963893822,58.983841738634496
54561.083316935146,6000000000.0,1029.949002842247,223.63740586386518,221.88935294418408
245192.05172930425,6000000000.0,2368.1731498577506,541.2145172951676,535.131697906371
1101868.5586208913,6000000000.0,12039.049790658806,2747.1825696657274,2624.893293568071
4951687.10369814,6000000000.0,12475.639279265262,2726.4407734244865,2759.1639736770967
22252386.621884268,6000000000.0,269.64106088829266,59.947284250012146,60.49005826082294
100000000.0,6000000000.0,11.331381982660071,2.539337252676976,2.545026811296798
6628.243435660466,6000000000.0,177.59206450195262,66.59702418823224,66.59702418823224
22066.001536647862,6000000000.0,871.4885024150612,326.80818840564797,326.80818840564797
73459.64712094625,6000000000.0,1230.5664030229698,461.46240113361364,461.46240113361364
244553.5837642167,6000000000.0,2516.7812486659723,943.7929682497396,943.7929682497396
814140.2480936835,6000000000.0,11171.113154978131,4189.1674331168,4189.1674331168
2710344.0209860094,6000000000.0,15710.536769893242,5891.451288709966,5891.451288709966
9022972.06076625,6000000000.0,3102.96640236245,1163.6124008859188,1163.6124008859188
30038262.36779726,6000000000.0,92.17079246132215,34.56404717299581,34.56404717299581
100000000.0,6000000000.0,3.5630030520633174,1.336126144523744,1.336126144523744
11905.522536690783,7000000000.0,335.3812109550259,38.48636847024886,38.48636847024886
43286.83414411347,7000000000.0,646.9268387093803,74.23750608140426,74.23750608140426
157384.9450492756,7000000000.0,1799.1730844762403,206.46248510383077,206.46248510383077
572229.9035706194,7000000000.0,5324.118722984318,610.9644436211511,610.9644436211511
2080548.825288976,7000000000.0,17075.00904139854,1959.4272670457337,1959.4272670457337
7564587.917200906,7000000000.0,4682.197087259072,537.3013050953032,537.3013050953032
27503795.951106258,7000000000.0,136.37750725135996,15.649877881303597,15.649877881303597
100000000.0,7000000000.0,9.422347892679019,1.081253036864805,1.081253036864805
11014.080073181416,9000000000.0,403.1003907535122,82.11304256090064,82.11304256090064
50306.43300203046,9000000000.0,1080.9539739241307,220.19432802158215,220.19432802158215
1049479.874660846,9000000000.0,12639.340441065733,2574.6804602170937,2574.6804602170937
4793463.335186659,9000000000.0,10171.19731326199,2071.9105638126275,2071.9105638126275
21893979.38974699,9000000000.0,206.29376524633523,42.022804031660876,42.022804031660876
100000000.0,9000000000.0,10.608678868386313,2.161027176893508,2.161027176893508
100000000.0,9000000000.0,9.550208921470762,1.8670095913591294,1.9131380568629794
10153.424793831637,9000000000.0,282.137587026931,45.50606242369853,45.50606242369853
1007642.0393091813,9000000000.0,12139.100246177903,1957.9193945448224,1957.9193945448224
10038137.473202791,9000000000.0,2177.6116974019915,351.2276931293533,351.2276931293533
100000000.0,9000000000.0,6.31739529671224,1.0189347252761674,1.0189347252761674
1052411.9671649951,10000000000.0,10167.947535412191,2541.986883853048,2541.986883853048
100000000.0,10000000000.0,7.668385805396334,1.9170964513490836,1.9170964513490836
10289.429029473109,15000000000.0,444.96502973165906,105.94405469801401,105.94405469801401
219580.70949021133,15000000000.0,4489.848342463647,1069.0115101103918,1069.0115101103918
1014368.2284788443,15000000000.0,7695.46075018093,1832.2525595668872,1832.2525595668872
4685943.976299886,15000000000.0,9254.7815634192,2203.5194198617132,2203.5194198617132
