Time (s),Frequency (Hz),Flux (mJy),UB Error,LB Error
8181.708503813998,2.418e+17,0.0007821032113877302,0.000348470950478584,0.0003823462840534312
86026.6481535795,2.418e+17,0.001580620882485739,0.0006770634281265143,0.0007600532445327966
904527.9710331778,2.418e+17,0.0023207781739566224,0.0010973081493273016,0.0011110496070381275
9510667.54246609,2.418e+17,0.0017273480992378507,0.0007549719840996597,0.000814860575594474
100000000.0,2.418e+17,5.1066577023546825e-05,2.1532003264150414e-05,2.532059024843381e-05
1329.465895464318,2.418e+17,9.854623132828282e-08,2.7283493233542192e-08,2.4221767172286765e-08
3388.7336420981105,2.418e+17,1.23494925410173e-05,3.270832721844337e-06,3.3279110412947485e-06
8637.691072983018,2.418e+17,0.0008571141865599401,0.00021716009580762614,0.00022383120891545478
22016.987745928745,2.418e+17,0.004536563405929365,0.0012256630692493702,0.0011507053687643087
56120.06094088856,2.418e+17,0.004485198353111143,0.001367978630678926,0.0010739025744478145
143046.87254919476,2.418e+17,0.0015094168777581352,0.00036172302241891893,0.00038001675189318134
364618.41635665024,2.418e+17,0.002730648698412734,0.0008085855538199749,0.000760589284048364
929391.7942925376,2.418e+17,0.004487801435820685,0.0011379916081244272,0.0011336918641019905
2368967.3054073327,2.418e+17,0.007350856535136091,0.0016088582010051191,0.0018552034648297469
6038364.152290339,2.418e+17,0.005474098149817749,0.0016245954683886692,0.0014038851719718967
15391449.916779552,2.418e+17,0.001066924716015659,0.0002657014369802735,0.0002800588669417551
39231938.41346565,2.418e+17,0.00010440409191059724,2.4429982914413126e-05,2.8287480430269334e-05
100000000.0,2.418e+17,2.1105400129722025e-05,5.745156629953412e-06,5.450643346725443e-06
1401.5901139153418,2.418e+17,3.175860652868745e-07,5.7462640234361716e-08,5.907587021352235e-08
6917.686540512289,2.418e+17,0.00035682773261475086,6.312468584674867e-05,7.317891822424672e-05
34142.92566540988,2.418e+17,0.004748893302952147,0.0008501304582903207,0.0009408000599875854
168515.78431123553,2.418e+17,0.005458505739240516,0.0009839557642093663,0.000991836476470546
831726.3095822015,2.418e+17,0.006039068583933668,0.0010784387206716538,0.0011477364079462392
4105067.40884039,2.418e+17,0.005717305767713558,0.0010174033085793967,0.0010250417795375924
20260965.941534966,2.418e+17,0.0006376196803519971,0.00011469295618644131,0.00011978678775363472
100000000.0,2.418e+17,1.7570969455876568e-05,3.1827233583968128e-06,3.1589428806042094e-06
3826.074086708111,1.20899718108e+18,3.9499307599067026e-06,1.049333785867571e-06,1.1746667132715865e-06
16360.199957350425,1.20899718108e+18,0.0003089982726637755,8.992241851528975e-05,7.429366817074742e-05
69955.81804710312,1.20899718108e+18,0.0007093335642203818,0.00020183636698915927,0.00017252834815823529
299129.38053306995,1.20899718108e+18,0.0008759919712693582,0.00029176974857733574,0.00022357809857988402
1279069.972962794,1.20899718108e+18,0.0013559034890208701,0.0003442912778834782,0.00040212766892163196
5469272.168516306,1.20899718108e+18,0.0008762349045447802,0.0002224827466991097,0.0002823274169574444
23386475.083937548,1.20899718108e+18,3.693470580236354e-05,1.2350978943700183e-05,1.1004617181856843e-05
100000000.0,1.20899718108e+18,3.5110880251227057e-06,9.663287985302204e-07,9.455396610240757e-07
12471.122736673606,1.20899718108e+18,0.0003254325859545825,3.9394470931344176e-05,3.9394470931344176e-05
75287.77157377888,1.20899718108e+18,0.0009146969903544867,0.00011072647777975358,0.00011072647777975358
454509.88401204586,1.20899718108e+18,0.0007716624450206577,9.341176966039536e-05,9.341176966039536e-05
2743861.7234434187,1.20899718108e+18,0.0008782981127399949,0.00010632029785799932,0.00010632029785799932
16564606.012348795,1.20899718108e+18,0.00017097237373442668,2.0696655767851638e-05,2.0696655767851638e-05
100000000.0,1.20899718108e+18,3.3062674695219286e-06,4.002323778894964e-07,4.002323778894964e-07
7393.442684063031,508122810169500.0,0.04702728507688313,0.012994119069840736,0.012994119069840736
28774.743839041115,508122810169500.0,0.46388529912919596,0.128176244956069,0.128176244956069
435853.9411657901,508122810169500.0,2.4213046882537754,0.6690312096923297,0.6690312096923297
1696311.9948594726,508122810169500.0,4.514984926254903,1.2475364383544107,1.2475364383544107
6601923.516413917,508122810169500.0,6.1700536967146835,1.704848839803265,1.704848839803265
25694208.523349997,508122810169500.0,0.17739012072473054,0.04901470171501859,0.04901470171501859
100000000.0,508122810169500.0,0.0129661775425636,0.0035826872547143254,0.0035826872547143254
3112.3898562041377,508122810169500.0,0.00026175944914718074,4.8476050568650865e-05,4.9789382197690184e-05
24801.34267617693,508122810169500.0,0.33080793036348566,0.06639014198427562,0.060707701316567816
197631.6036742702,508122810169500.0,0.824593858662833,0.15074728496194553,0.1493727409486385
1574844.2042366264,508122810169500.0,3.6421054034944995,0.6770134211099953,0.6834828042583534
12549279.677482009,508122810169500.0,1.8539072011452558,0.35243336967984,0.35798405410849365
100000000.0,508122810169500.0,0.00665663871452031,0.0012363702621715983,0.0013163969417039295
1083291.3981649154,5000000000.0,717.3559507308604,115.13120196915041,115.13120196915041
100000000.0,5000000000.0,16.441653221799257,2.6387838504122256,2.6387838504122256
989301.222800605,7000000000.0,572.6584213059803,65.71490080560427,65.71490080560427
100000000.0,7000000000.0,10.23503161327159,1.1745118244737884,1.1745118244737884
