# nu [1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18]
# t(s)     Fnu(mJy)
8.640000e+03, 4.747412e-17
9.482389e+03, 7.249829e-17
1.040691e+04, 1.107052e-16
1.142157e+04, 1.690455e-16
1.253516e+04, 2.581301e-16
1.375732e+04, 3.941604e-16
1.509865e+04, 6.018759e-16
1.657074e+04, 9.190521e-16
1.818637e+04, 1.403371e-15
1.995952e+04, 2.142911e-15
2.190555e+04, 3.272106e-15
2.404131e+04, 4.975071e-15
2.638531e+04, 7.498423e-15
2.895785e+04, 1.121333e-14
3.178120e+04, 1.670263e-14
3.487983e+04, 2.484478e-14
3.828057e+04, 3.692288e-14
4.201288e+04, 5.475417e-14
4.610908e+04, 8.092109e-14
5.060466e+04, 1.192106e-13
5.553855e+04, 1.754540e-13
6.095349e+04, 2.580734e-13
6.689638e+04, 3.792077e-13
7.341870e+04, 5.563753e-13
8.057693e+04, 8.151320e-13
8.843308e+04, 1.193544e-12
9.705520e+04, 1.746743e-12
1.065180e+05, 2.555174e-12
1.169033e+05, 3.734824e-12
1.283013e+05, 5.455839e-12
1.408105e+05, 7.966603e-12
1.545393e+05, 1.162904e-11
1.696067e+05, 1.697289e-11
1.861432e+05, 2.475490e-11
2.042919e+05, 3.609450e-11
2.242101e+05, 5.260161e-11
2.460703e+05, 7.664557e-11
2.700618e+05, 1.116506e-10
2.963925e+05, 1.625240e-10
3.252905e+05, 2.365279e-10
3.570059e+05, 3.440346e-10
3.918135e+05, 5.001172e-10
4.300148e+05, 7.265051e-10
4.719408e+05, 1.054478e-09
5.179544e+05, 1.528935e-09
5.684543e+05, 2.214085e-09
6.238779e+05, 3.201252e-09
6.847052e+05, 4.619530e-09
7.514631e+05, 6.649936e-09
8.247299e+05, 9.543595e-09
9.051400e+05, 1.364420e-08
9.933900e+05, 1.941378e-08
1.090244e+06, 2.745904e-08
1.196542e+06, 3.855281e-08
1.313203e+06, 5.364077e-08
1.441239e+06, 7.381996e-08
1.581758e+06, 1.002878e-07
1.735977e+06, 1.341697e-07
1.905233e+06, 1.764530e-07
2.090991e+06, 2.304422e-07
2.294860e+06, 3.027852e-07
2.518606e+06, 4.009921e-07
2.764167e+06, 5.307425e-07
3.033670e+06, 6.747358e-07
3.329449e+06, 8.081626e-07
3.654066e+06, 9.299623e-07
4.010333e+06, 1.034646e-06
4.401335e+06, 1.128074e-06
4.830460e+06, 1.203967e-06
5.301424e+06, 1.264250e-06
5.818306e+06, 1.304962e-06
6.385584e+06, 1.320528e-06
7.008170e+06, 1.305488e-06
7.691458e+06, 1.258267e-06
8.441366e+06, 1.185535e-06
9.264389e+06, 1.090948e-06
1.016766e+07, 9.764766e-07
1.115899e+07, 8.469590e-07
1.224698e+07, 7.053736e-07
1.344104e+07, 5.662648e-07
1.475153e+07, 4.391511e-07
1.618978e+07, 3.281950e-07
1.776827e+07, 2.393043e-07
1.950065e+07, 1.709148e-07
2.140194e+07, 1.207338e-07
2.348860e+07, 8.487337e-08
2.577871e+07, 5.968191e-08
2.829210e+07, 4.216326e-08
3.105055e+07, 3.001740e-08
3.407794e+07, 2.158234e-08
3.740050e+07, 1.569025e-08
4.104700e+07, 1.153995e-08
4.504903e+07, 8.587291e-09
4.944126e+07, 6.463662e-09
5.426172e+07, 4.918910e-09
5.955217e+07, 3.782429e-09
6.535843e+07, 2.937018e-09
7.173080e+07, 2.301324e-09
7.872446e+07, 1.818413e-09
8.640000e+07, 1.448003e-09
