# nu [1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18]
# t(s)     Fnu(mJy)
8.640000e+03, 1.329639e-22
9.482389e+03, 2.262548e-22
1.040691e+04, 3.734198e-22
1.142157e+04, 6.036927e-22
1.253516e+04, 9.617508e-22
1.375732e+04, 1.517871e-21
1.509865e+04, 2.376847e-21
1.657074e+04, 3.700577e-21
1.818637e+04, 5.738458e-21
1.995952e+04, 8.888891e-21
2.190555e+04, 1.376440e-20
2.404131e+04, 2.131340e-20
2.638531e+04, 3.300253e-20
2.895785e+04, 5.110239e-20
3.178120e+04, 7.912877e-20
3.487983e+04, 1.225256e-19
3.828057e+04, 1.897223e-19
4.201288e+04, 2.937707e-19
4.610908e+04, 4.548806e-19
5.060466e+04, 7.043441e-19
5.553855e+04, 1.090613e-18
6.095349e+04, 1.688707e-18
6.689638e+04, 2.614783e-18
7.341870e+04, 4.048690e-18
8.057693e+04, 6.268885e-18
8.843308e+04, 9.706499e-18
9.705520e+04, 1.502903e-17
1.065180e+05, 2.326990e-17
1.169033e+05, 3.602906e-17
1.283013e+05, 5.578342e-17
1.408105e+05, 8.636751e-17
1.545393e+05, 1.337173e-16
1.696067e+05, 2.070214e-16
1.861432e+05, 3.205033e-16
2.042919e+05, 4.961778e-16
2.242101e+05, 7.681180e-16
2.460703e+05, 1.189056e-15
2.700618e+05, 1.840592e-15
2.963925e+05, 2.848992e-15
3.252905e+05, 4.409607e-15
3.570059e+05, 6.824637e-15
3.918135e+05, 1.056151e-14
4.300148e+05, 1.634307e-14
4.719408e+05, 2.528699e-14
5.179544e+05, 3.912092e-14
5.684543e+05, 6.051476e-14
6.238779e+05, 9.359329e-14
6.847052e+05, 1.447265e-13
7.514631e+05, 2.237478e-13
8.247299e+05, 3.458292e-13
9.051400e+05, 5.343660e-13
9.933900e+05, 8.254102e-13
1.090244e+06, 1.274471e-12
1.196542e+06, 1.966936e-12
1.313203e+06, 3.034003e-12
1.441239e+06, 4.676988e-12
1.581758e+06, 7.204307e-12
1.735977e+06, 1.108753e-11
1.905233e+06, 1.704604e-11
2.090991e+06, 2.617419e-11
2.294860e+06, 4.013107e-11
2.518606e+06, 6.142165e-11
2.764167e+06, 9.380888e-11
3.033670e+06, 1.429106e-10
3.329449e+06, 2.170523e-10
3.654066e+06, 3.284477e-10
4.010333e+06, 4.948224e-10
4.401335e+06, 7.415269e-10
4.830460e+06, 1.106962e-09
5.301424e+06, 1.677894e-09
5.818306e+06, 2.619964e-09
6.385584e+06, 4.253799e-09
7.008170e+06, 7.245621e-09
7.691458e+06, 1.264704e-08
8.441366e+06, 2.166668e-08
9.264389e+06, 3.527763e-08
1.016766e+07, 5.342635e-08
1.115899e+07, 7.514234e-08
1.224698e+07, 9.934479e-08
1.344104e+07, 1.253617e-07
1.475153e+07, 1.518156e-07
1.618978e+07, 1.764787e-07
1.776827e+07, 1.969206e-07
1.950065e+07, 2.113982e-07
2.140194e+07, 2.193924e-07
2.348860e+07, 2.201949e-07
2.577871e+07, 2.145619e-07
2.829210e+07, 2.035675e-07
3.105055e+07, 1.888732e-07
3.407794e+07, 1.720721e-07
3.740050e+07, 1.545280e-07
4.104700e+07, 1.374061e-07
4.504903e+07, 1.212948e-07
4.944126e+07, 1.065444e-07
5.426172e+07, 9.332281e-08
5.955217e+07, 8.159381e-08
6.535843e+07, 7.127503e-08
7.173080e+07, 6.222972e-08
7.872446e+07, 5.432723e-08
8.640000e+07, 4.743414e-08
