# nu [1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18
 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18 1.e+18]
# t(s)     Fnu(mJy)
8.640000e+03, 1.844271e-01
9.482389e+03, 1.640560e-01
1.040691e+04, 1.460098e-01
1.142157e+04, 1.299393e-01
1.253516e+04, 1.156365e-01
1.375732e+04, 1.028937e-01
1.509865e+04, 9.152372e-02
1.657074e+04, 8.140501e-02
1.818637e+04, 7.258387e-02
1.995952e+04, 6.442669e-02
2.190555e+04, 5.745870e-02
2.404131e+04, 5.106311e-02
2.638531e+04, 4.538572e-02
2.895785e+04, 4.039864e-02
3.178120e+04, 3.579576e-02
3.487983e+04, 3.174259e-02
3.828057e+04, 2.810110e-02
4.201288e+04, 2.482048e-02
4.610908e+04, 2.182185e-02
5.060466e+04, 1.904998e-02
5.553855e+04, 1.659114e-02
6.095349e+04, 1.428163e-02
6.689638e+04, 1.217597e-02
7.341870e+04, 1.026577e-02
8.057693e+04, 8.548534e-03
8.843308e+04, 7.034806e-03
9.705520e+04, 5.724321e-03
1.065180e+05, 4.608475e-03
1.169033e+05, 3.679615e-03
1.283013e+05, 2.903805e-03
1.408105e+05, 2.289642e-03
1.545393e+05, 1.790695e-03
1.696067e+05, 1.386544e-03
1.861432e+05, 1.065517e-03
2.042919e+05, 8.102622e-04
2.242101e+05, 6.151923e-04
2.460703e+05, 4.676141e-04
2.700618e+05, 3.553983e-04
2.963925e+05, 2.705588e-04
3.252905e+05, 2.061635e-04
3.570059e+05, 1.572537e-04
3.918135e+05, 1.201026e-04
4.300148e+05, 9.190478e-05
4.719408e+05, 7.051454e-05
5.179544e+05, 5.429604e-05
5.684543e+05, 4.200758e-05
6.238779e+05, 3.269011e-05
6.847052e+05, 2.558155e-05
7.514631e+05, 2.009121e-05
8.247299e+05, 1.583489e-05
9.051400e+05, 1.252316e-05
9.933900e+05, 9.937785e-06
1.090244e+06, 7.912594e-06
1.196542e+06, 6.321092e-06
1.313203e+06, 5.066376e-06
1.441239e+06, 4.074103e-06
1.581758e+06, 3.286948e-06
1.735977e+06, 2.660549e-06
1.905233e+06, 2.160575e-06
2.090991e+06, 1.760288e-06
2.294860e+06, 1.438823e-06
2.518606e+06, 1.179895e-06
2.764167e+06, 9.706788e-07
3.033670e+06, 8.011382e-07
3.329449e+06, 6.633236e-07
3.654066e+06, 5.509512e-07
4.010333e+06, 4.590513e-07
4.401335e+06, 3.836670e-07
4.830460e+06, 3.216425e-07
5.301424e+06, 2.704542e-07
5.818306e+06, 2.280823e-07
6.385584e+06, 1.929041e-07
7.008170e+06, 1.636107e-07
7.691458e+06, 1.391463e-07
8.441366e+06, 1.186544e-07
9.264389e+06, 1.014411e-07
1.016766e+07, 8.694003e-08
1.115899e+07, 7.468941e-08
1.224698e+07, 6.431171e-08
1.344104e+07, 5.549634e-08
1.475153e+07, 4.798822e-08
1.618978e+07, 4.157705e-08
1.776827e+07, 3.608863e-08
1.950065e+07, 3.137867e-08
2.140194e+07, 2.732712e-08
2.348860e+07, 2.383401e-08
2.577871e+07, 2.081579e-08
2.829210e+07, 1.820243e-08
3.105055e+07, 1.593515e-08
3.407794e+07, 1.396443e-08
3.740050e+07, 1.224846e-08
4.104700e+07, 1.075186e-08
4.504903e+07, 9.444603e-09
4.944126e+07, 8.301136e-09
5.426172e+07, 7.299663e-09
5.955217e+07, 6.421551e-09
6.535843e+07, 5.650812e-09
7.173080e+07, 4.973705e-09
7.872446e+07, 4.377287e-09
8.640000e+07, 3.830290e-09
